"CustomerId","AccountType","RegionCode","LoyaltyScore","MarketingOptIn","JoinDate"
15624510,"Basic","N2",29,1,"2023-08-13"
15810944,"Plus","S1",45,1,"2024-10-13"
15668575,"Basic","N1",46,1,"2023-04-11"
15603246,"Basic","S2",39,1,"2023-10-08"
15804002,"Plus","N3",69,0,"2023-08-26"
15728773,"Premium","S1",78,0,"2024-08-23"
15598044,"Premium","N3",82,0,"2023-09-03"
15694829,"Plus","N3",68,0,"2024-11-21"
15600575,"Basic","W1",97,0,"2025-06-10"
15727311,"Plus","S2",39,0,"2025-01-12"
15570769,"Basic","S1",20,0,"2023-04-09"
15606274,"Plus","N3",77,0,"2024-12-27"
15746139,"Basic","N1",100,0,"2023-07-19"
15704987,"Plus","W1",68,0,"2023-09-13"
15628972,"Basic","N2",35,0,"2024-03-12"
15697686,"Basic","W1",8,0,"2024-05-08"
15733883,"Premium","N2",52,0,"2024-03-11"
15617482,"Basic","S2",40,0,"2024-12-07"
15704583,"Basic","S1",36,1,"2025-06-10"
15621083,"Basic","S1",6,0,"2023-01-24"
15649487,"Basic","N2",86,0,"2023-12-29"
15736760,"Basic","N1",70,0,"2023-09-27"
15714658,"Basic","N2",100,0,"2025-02-28"
15599081,"Premium","N2",73,0,"2025-01-07"
15705113,"Basic","S1",16,0,"2023-08-16"
15631159,"Premium","N3",46,0,"2023-05-08"
15792818,"Plus","N1",59,0,"2024-06-26"
15633531,"Basic","S1",38,0,"2025-05-02"
15744529,"Plus","W1",97,0,"2025-02-01"
15669656,"Basic","N2",18,0,"2023-02-27"
15581198,"Plus","N3",12,1,"2023-11-21"
15573452,"Basic","N1",54,0,"2024-10-20"
15776733,"Basic","S2",91,0,"2023-04-16"
15724858,"Premium","N1",47,0,"2024-03-12"
15713144,"Premium","N1",1,0,"2023-03-26"
15690188,"Premium","N2",15,0,"2023-01-02"
15689425,"Basic","N2",91,0,"2024-03-12"
15671766,"Plus","S2",80,0,"2024-03-26"
15782806,"Basic","S2",21,0,"2025-03-25"
15764419,"Basic","S2",1,0,"2025-06-01"
15591915,"Basic","S1",93,0,"2024-07-18"
15772798,"Plus","S1",67,0,"2024-03-16"
15792008,"Basic","N2",12,0,"2023-08-10"
15715541,"Basic","N2",28,0,"2023-01-25"
15639277,"Premium","S2",39,0,"2023-02-04"
15798850,"Basic","S1",37,0,"2024-10-30"
15776348,"Basic","N3",95,0,"2023-12-09"
15727696,"Basic","S1",60,1,"2024-01-01"
15793813,"Premium","N2",31,0,"2024-10-18"
15694395,"Basic","S1",58,1,"2023-12-02"
15764195,"Basic","N2",97,0,"2024-03-08"
15744919,"Plus","S2",97,0,"2024-04-01"
15671655,"Plus","S2",11,0,"2025-06-17"
15654901,"Basic","S2",29,1,"2025-02-28"
15649136,"Plus","N3",89,1,"2024-04-23"
15775562,"Plus","N3",13,0,"2024-02-02"
15807481,"Plus","N2",51,0,"2025-06-17"
15642885,"Basic","N1",54,0,"2025-03-16"
15789109,"Premium","W1",19,1,"2023-12-09"
15814004,"Basic","N3",58,0,"2025-02-27"
15673619,"Basic","N2",36,0,"2024-11-21"
15595135,"Basic","S1",28,0,"2023-10-07"
15605000,"Basic","S2",68,0,"2023-12-18"
15718071,"Basic","S2",3,0,"2025-03-23"
15679760,"Plus","S2",89,0,"2023-07-16"
15654574,"Basic","N2",41,0,"2023-08-13"
15577178,"Basic","S2",35,0,"2023-02-16"
15595324,"Basic","N3",93,0,"2023-07-04"
15756932,"Basic","S1",93,0,"2023-06-11"
15726358,"Premium","S2",76,0,"2024-10-04"
15595228,"Basic","N2",99,1,"2023-10-22"
15782530,"Basic","S1",84,0,"2023-04-02"
15651983,"Basic","S2",81,0,"2024-08-09"
15746737,"Basic","N1",76,1,"2024-10-11"
15774179,"Basic","S2",50,1,"2023-06-17"
15667265,"Plus","W1",100,1,"2023-09-15"
15655123,"Premium","N3",74,0,"2025-01-19"
15595917,"Basic","S1",82,0,"2024-07-10"
15668385,"Plus","N3",30,0,"2023-11-05"
15709476,"Plus","N1",72,0,"2024-10-10"
15711218,"Plus","N1",77,0,"2024-09-06"
15798659,"Basic","W1",95,0,"2023-05-09"
15663939,"Basic","N3",70,0,"2024-11-03"
15694946,"Basic","S1",54,0,"2024-07-03"
15631912,"Plus","N1",71,0,"2024-07-22"
15768816,"Plus","N1",85,0,"2023-06-10"
15682268,"Basic","S2",51,0,"2023-06-25"
15684801,"Basic","W1",28,0,"2025-02-09"
15636428,"Premium","N2",64,0,"2023-10-15"
15809823,"Plus","N1",85,1,"2024-02-09"
15699284,"Premium","S1",21,0,"2025-04-15"
15786993,"Plus","S1",88,1,"2024-10-18"
15709441,"Basic","S2",27,0,"2024-08-02"
15710257,"Plus","S1",27,0,"2023-12-06"
15582492,"Plus","S2",77,0,"2023-09-25"
15575694,"Basic","N1",50,0,"2023-08-06"
15756820,"Basic","N1",29,0,"2025-03-23"
15766289,"Plus","N1",39,0,"2023-06-13"
15593014,"Basic","N1",57,0,"2025-04-27"
15584545,"Plus","N2",92,0,"2024-11-21"
15675949,"Plus","W1",37,0,"2024-01-26"
15672091,"Premium","W1",93,0,"2024-02-21"
15801658,"Basic","N2",64,0,"2023-02-17"
15706185,"Basic","N1",48,1,"2023-07-13"
15789863,"Plus","S1",22,1,"2025-03-11"
15720943,"Basic","S2",100,1,"2024-12-18"
15697997,"Plus","W1",30,0,"2023-03-25"
15665416,"Plus","N3",28,1,"2024-09-04"
15660200,"Basic","S2",23,1,"2024-10-28"
15619653,"Basic","N3",97,0,"2023-02-16"
15773447,"Basic","N3",4,0,"2023-08-22"
15739160,"Basic","N1",3,1,"2025-05-02"
15689237,"Premium","N3",61,1,"2023-10-26"
15679297,"Plus","N1",96,0,"2025-04-27"
15591433,"Plus","N2",4,0,"2023-05-27"
15642725,"Plus","S1",65,1,"2023-07-15"
15701962,"Basic","N3",12,0,"2023-01-22"
15811613,"Premium","S1",13,0,"2023-07-13"
15741049,"Plus","N1",34,1,"2024-01-21"
15724423,"Plus","N3",59,1,"2023-12-30"
15574305,"Premium","S2",93,1,"2025-05-15"
15678168,"Basic","N2",73,0,"2023-10-01"
15697020,"Plus","W1",31,0,"2024-01-19"
15610801,"Basic","N2",71,1,"2023-07-27"
15745232,"Basic","N3",13,0,"2023-10-02"
15722758,"Basic","N2",54,1,"2024-12-29"
15792102,"Premium","W1",2,0,"2024-05-10"
15675185,"Premium","S2",33,0,"2024-06-22"
15801247,"Plus","S1",50,0,"2024-06-10"
15725660,"Plus","S2",7,0,"2023-06-08"
15638963,"Plus","N2",18,0,"2024-12-26"
15800061,"Premium","W1",51,0,"2024-04-04"
15578006,"Basic","S1",8,0,"2024-01-29"
15668504,"Basic","W1",55,0,"2024-03-14"
15687491,"Basic","S2",76,1,"2024-01-14"
15610403,"Plus","N1",43,0,"2025-05-12"
15741094,"Plus","N1",59,0,"2023-06-13"
15807909,"Basic","S1",30,0,"2024-09-30"
15666141,"Basic","S1",59,0,"2023-11-26"
15617134,"Plus","S1",9,0,"2024-07-23"
15783029,"Basic","N1",92,0,"2023-05-27"
15622833,"Plus","S2",68,0,"2025-02-06"
15746422,"Premium","S1",39,0,"2023-04-20"
15750839,"Basic","N1",81,0,"2024-01-29"
15749130,"Basic","S1",11,1,"2024-07-14"
15779862,"Plus","S1",2,1,"2023-07-01"
15679651,"Basic","S1",63,0,"2024-03-18"
15576219,"Premium","N1",22,1,"2025-01-16"
15699247,"Basic","S2",61,0,"2025-01-23"
15619087,"Basic","N1",26,0,"2023-05-10"
15605327,"Plus","N1",12,0,"2025-04-22"
15610140,"Premium","S1",32,1,"2025-02-14"
15791174,"Basic","W1",9,1,"2024-02-07"
15602373,"Plus","N3",69,0,"2024-05-19"
15762605,"Plus","N3",90,0,"2024-12-20"
15598840,"Basic","N3",71,1,"2024-10-15"
15744279,"Basic","N1",93,0,"2023-01-22"
15670619,"Premium","S1",33,0,"2023-01-17"
15599533,"Basic","N3",24,0,"2025-05-24"
15757837,"Basic","N2",89,1,"2025-04-10"
15697574,"Basic","N2",95,0,"2024-09-25"
15578738,"Premium","N2",93,1,"2023-10-09"
15762228,"Plus","S2",69,0,"2023-08-15"
15614827,"Plus","S1",38,0,"2024-02-24"
15789815,"Basic","N1",11,0,"2024-01-08"
15579781,"Plus","N1",32,1,"2023-10-28"
15587013,"Plus","S1",64,0,"2023-10-13"
15570932,"Plus","W1",72,0,"2023-04-26"
15581654,"Premium","W1",20,0,"2023-05-29"
15644296,"Basic","S2",34,0,"2024-02-08"
15614420,"Plus","S1",42,1,"2024-11-12"
15609653,"Basic","W1",8,0,"2023-03-31"
15594577,"Basic","S2",66,0,"2023-04-29"
15584114,"Basic","N3",21,0,"2024-11-26"
15673367,"Basic","N3",79,0,"2025-02-14"
15685576,"Basic","S2",70,1,"2025-01-08"
15774727,"Plus","S1",5,0,"2023-04-03"
15694288,"Basic","N3",67,0,"2024-09-20"
15603319,"Plus","S1",43,0,"2024-03-22"
15759066,"Basic","W1",16,0,"2023-11-08"
15814816,"Basic","N3",99,0,"2023-11-14"
15724402,"Plus","W1",73,0,"2023-05-01"
15571059,"Basic","S1",35,1,"2023-11-13"
15674206,"Basic","S1",83,0,"2023-05-18"
15715160,"Plus","N2",43,0,"2025-01-12"
15730448,"Basic","S2",98,0,"2025-03-28"
15662067,"Basic","N1",39,0,"2024-10-21"
15779581,"Basic","S2",10,0,"2023-10-11"
15662901,"Premium","S1",74,0,"2024-10-15"
15689751,"Plus","S1",20,0,"2025-04-23"
15667742,"Plus","S2",1,0,"2024-06-03"
15738448,"Plus","S1",6,1,"2024-05-19"
15680243,"Basic","W1",53,0,"2024-01-26"
15745083,"Basic","N3",46,1,"2023-01-05"
15708228,"Plus","S1",66,0,"2025-02-07"
15628523,"Basic","S2",38,0,"2024-01-02"
15708196,"Basic","S2",33,0,"2025-04-20"
15735549,"Basic","S2",67,0,"2024-05-06"
15809347,"Basic","N2",100,0,"2025-01-27"
15660866,"Premium","W1",77,0,"2024-04-10"
15766609,"Basic","W1",35,0,"2023-08-23"
15654230,"Basic","N2",79,0,"2023-12-28"
15794566,"Basic","W1",45,0,"2024-06-05"
15800890,"Premium","N2",22,0,"2023-08-30"
15697424,"Basic","W1",68,0,"2024-03-17"
15724536,"Basic","N2",17,0,"2025-04-12"
15735878,"Plus","N2",5,1,"2023-07-07"
15707596,"Plus","W1",85,1,"2024-02-08"
15657163,"Basic","N2",57,0,"2025-04-05"
15622478,"Basic","W1",88,0,"2024-03-02"
15779529,"Basic","N2",95,0,"2024-02-17"
15636023,"Basic","S2",40,1,"2024-05-28"
15582066,"Basic","N1",30,1,"2023-06-03"
15666675,"Basic","W1",42,0,"2023-07-22"
15732987,"Basic","N2",7,1,"2023-08-05"
15789432,"Basic","S2",71,0,"2024-04-26"
15663161,"Plus","N1",91,1,"2023-11-11"
15694879,"Premium","N2",88,0,"2024-09-08"
15593715,"Plus","N1",19,0,"2023-01-01"
15575002,"Basic","W1",41,1,"2025-02-04"
15622171,"Basic","N1",34,0,"2024-05-17"
15795224,"Premium","N3",22,1,"2025-03-09"
15685346,"Basic","S1",52,0,"2025-03-16"
15691808,"Basic","N3",91,0,"2023-10-05"
15721007,"Plus","W1",6,1,"2023-07-13"
15794253,"Plus","W1",74,0,"2025-02-07"
15694453,"Plus","N1",95,0,"2025-01-31"
15813113,"Basic","S2",25,0,"2023-09-05"
15614187,"Basic","N2",66,1,"2023-03-29"
15619407,"Premium","S1",10,1,"2024-03-09"
15646227,"Basic","N2",74,0,"2024-02-24"
15660541,"Plus","S2",26,0,"2023-09-10"
15753874,"Plus","W1",5,0,"2024-03-04"
15617877,"Plus","S1",86,0,"2023-06-13"
15772073,"Basic","N3",68,1,"2024-05-09"
15701537,"Basic","W1",98,0,"2023-06-11"
15736228,"Plus","W1",71,0,"2024-05-21"
15780572,"Premium","N1",50,0,"2023-09-22"
15769596,"Premium","S2",17,1,"2023-04-20"
15586996,"Basic","N1",11,0,"2025-05-01"
15722061,"Basic","N1",53,1,"2025-06-18"
15638003,"Premium","N2",50,0,"2024-12-19"
15775590,"Plus","W1",8,1,"2023-11-15"
15730688,"Premium","S2",92,0,"2023-05-12"
15753102,"Basic","N1",97,0,"2023-05-13"
15810075,"Plus","N3",62,0,"2024-01-29"
15723373,"Plus","S1",89,0,"2024-09-11"
15795298,"Plus","S2",85,0,"2024-11-14"
15584320,"Basic","N2",76,1,"2024-07-05"
15724161,"Basic","S2",90,0,"2025-03-14"
15609637,"Basic","N2",99,0,"2024-07-24"
15794493,"Basic","S1",44,0,"2024-12-05"
15569641,"Premium","N3",45,1,"2024-12-22"
15815236,"Basic","N1",29,1,"2024-01-07"
15811177,"Plus","S2",88,0,"2023-01-31"
15680587,"Basic","N2",59,0,"2023-06-23"
15672821,"Plus","S1",15,1,"2025-03-27"
15767681,"Premium","N1",70,1,"2024-01-25"
15600379,"Basic","S1",96,1,"2024-12-10"
15801336,"Basic","N3",44,1,"2023-04-16"
15721592,"Basic","N1",98,0,"2023-10-02"
15581282,"Basic","N1",36,1,"2023-04-06"
15746203,"Plus","N1",84,0,"2024-11-12"
15583137,"Premium","N2",57,0,"2023-01-30"
15680752,"Basic","N1",64,0,"2025-03-04"
15688172,"Basic","S1",76,0,"2025-06-17"
15791373,"Basic","N2",99,0,"2023-06-10"
15589449,"Plus","N1",38,0,"2023-11-02"
15692819,"Basic","S1",17,0,"2024-09-14"
15727467,"Plus","S1",27,0,"2024-12-24"
15734312,"Plus","S2",17,0,"2023-07-15"
15764604,"Plus","S1",63,0,"2024-08-30"
15613014,"Basic","W1",11,0,"2023-12-04"
15759684,"Plus","N3",64,1,"2023-05-18"
15609669,"Basic","N1",39,0,"2025-02-28"
15685536,"Basic","N1",2,0,"2024-03-22"
15750447,"Premium","N1",66,1,"2023-11-06"
15663249,"Plus","S1",54,0,"2023-06-28"
15638646,"Basic","S1",29,0,"2023-12-03"
15734161,"Basic","N1",45,0,"2023-08-22"
15631070,"Basic","W1",88,1,"2023-09-06"
15649668,"Basic","N2",88,1,"2023-05-12"
15713912,"Basic","N2",80,0,"2023-09-06"
15586757,"Basic","N3",31,1,"2025-03-15"
15596522,"Basic","S2",49,1,"2024-03-30"
15625395,"Plus","N3",9,0,"2024-05-13"
15760570,"Plus","N1",27,0,"2023-03-04"
15566689,"Plus","N1",56,1,"2025-03-29"
15725794,"Basic","N1",78,0,"2024-01-27"
15673539,"Premium","S2",45,0,"2023-09-14"
15705298,"Plus","S1",89,0,"2023-09-05"
15675791,"Plus","S2",43,0,"2023-09-21"
15747043,"Plus","N3",22,0,"2024-04-11"
15736397,"Premium","S1",99,0,"2025-04-28"
15678201,"Basic","S1",33,0,"2023-12-27"
15720745,"Basic","N3",27,1,"2025-05-29"
15637593,"Plus","S1",40,0,"2024-01-28"
15787550,"Plus","N2",26,0,"2023-06-28"
15603942,"Plus","N3",83,1,"2024-05-20"
15733973,"Basic","N3",45,1,"2025-04-06"
15596761,"Basic","N2",45,0,"2025-03-23"
15652400,"Basic","S2",26,0,"2024-05-13"
15717893,"Premium","S2",70,0,"2024-11-07"
15622585,"Plus","S2",67,1,"2024-08-25"
15733964,"Basic","S1",6,0,"2025-04-13"
15753861,"Basic","N2",28,0,"2024-12-04"
15747097,"Basic","N3",67,1,"2023-10-19"
15594762,"Premium","N3",13,0,"2024-08-10"
15667417,"Plus","N3",63,1,"2025-03-28"
15684861,"Plus","S1",13,0,"2023-04-09"
15742204,"Basic","S1",77,0,"2024-08-29"
15623502,"Plus","W1",1,0,"2023-06-30"
15774872,"Basic","S2",40,0,"2024-02-07"
15611191,"Plus","W1",37,1,"2024-10-27"
15674331,"Basic","W1",31,1,"2024-01-09"
15619465,"Basic","S1",17,1,"2025-05-17"
15575247,"Plus","S2",9,0,"2025-04-15"
15695679,"Premium","S2",64,0,"2024-09-15"
15713463,"Basic","N3",57,0,"2024-11-13"
15785170,"Plus","S1",13,0,"2023-09-10"
15796351,"Basic","S2",37,0,"2025-06-13"
15639576,"Basic","W1",14,1,"2025-05-12"
15693264,"Basic","N2",75,0,"2023-05-02"
15589715,"Basic","N2",25,0,"2024-03-17"
15769902,"Basic","S1",95,1,"2024-12-17"
15587177,"Basic","N3",78,0,"2023-09-02"
15814553,"Basic","N3",57,0,"2024-09-30"
15601550,"Premium","S2",71,0,"2024-05-05"
15664907,"Basic","S1",88,1,"2025-05-20"
15612465,"Plus","N2",100,0,"2025-04-06"
15810800,"Basic","W1",42,0,"2023-02-15"
15665760,"Plus","S2",42,1,"2024-03-27"
15588080,"Basic","W1",47,1,"2023-10-23"
15776844,"Basic","S2",44,1,"2025-01-17"
15717560,"Basic","N1",41,0,"2023-05-21"
15629739,"Basic","W1",3,1,"2024-09-24"
15729908,"Basic","S1",90,0,"2025-05-22"
15716781,"Plus","W1",90,0,"2024-06-04"
15646936,"Premium","W1",1,0,"2023-03-07"
15768151,"Plus","S2",79,1,"2024-04-27"
15579212,"Plus","N2",11,0,"2023-11-05"
15721835,"Basic","N1",7,0,"2024-04-04"
15800515,"Basic","W1",12,0,"2024-08-15"
15591279,"Basic","N2",38,0,"2025-02-10"
15587419,"Basic","N3",54,0,"2025-06-12"
15750335,"Basic","N1",67,0,"2024-02-02"
15699619,"Basic","N1",53,1,"2024-04-13"
15606472,"Basic","S2",90,0,"2024-09-08"
15778368,"Basic","W1",94,1,"2024-01-27"
15671387,"Plus","N3",32,0,"2023-04-07"
15573926,"Plus","S2",100,0,"2023-07-09"
15709183,"Basic","S1",45,0,"2025-05-09"
15577514,"Premium","N2",51,1,"2023-07-14"
15778830,"Premium","N2",37,0,"2023-11-30"
15768072,"Basic","S2",59,0,"2023-03-24"
15768293,"Basic","N2",54,0,"2023-09-08"
15654456,"Basic","W1",18,1,"2023-03-11"
15807525,"Premium","N2",1,0,"2023-10-19"
15574372,"Premium","W1",21,0,"2023-12-06"
15671249,"Basic","S1",28,1,"2024-01-20"
15779744,"Basic","N3",16,1,"2024-11-30"
15624755,"Plus","N1",48,0,"2024-04-02"
15611430,"Basic","S2",28,0,"2023-05-21"
15774744,"Basic","S2",22,0,"2023-05-20"
15629885,"Premium","W1",83,1,"2023-03-16"
15708791,"Plus","S1",1,0,"2023-04-10"
15793890,"Plus","S1",95,1,"2024-10-18"
15646091,"Premium","N1",42,1,"2023-06-24"
15596984,"Plus","N3",98,1,"2025-03-31"
15800215,"Basic","S2",70,1,"2025-01-02"
15577806,"Plus","W1",92,0,"2023-11-19"
15749381,"Basic","S1",3,0,"2024-04-21"
15683758,"Plus","S2",95,0,"2023-01-10"
15670615,"Basic","W1",80,0,"2023-02-15"
15715622,"Plus","N2",81,0,"2025-04-30"
15707634,"Basic","S2",44,0,"2024-09-20"
15806901,"Basic","N3",27,1,"2024-05-30"
15775335,"Basic","W1",51,1,"2023-11-09"
15724150,"Basic","N3",24,0,"2023-08-26"
15627220,"Plus","S2",20,0,"2025-03-16"
15672330,"Plus","N2",32,0,"2023-01-31"
15668521,"Basic","N3",99,1,"2024-05-24"
15807837,"Basic","S1",13,0,"2023-05-10"
15592570,"Basic","W1",43,1,"2025-01-22"
15748589,"Basic","S2",20,1,"2024-01-20"
15635893,"Basic","N2",2,1,"2024-08-15"
15757632,"Premium","S1",68,1,"2023-01-25"
15691863,"Basic","S2",91,1,"2023-09-18"
15706071,"Basic","N2",60,1,"2024-07-13"
15654296,"Basic","S1",89,0,"2024-02-02"
15755018,"Basic","N3",4,0,"2024-07-17"
15594041,"Basic","S2",96,1,"2023-11-26"
15670587,"Plus","S2",17,0,"2023-05-29"
15724527,"Basic","N3",1,0,"2024-02-13"
15801904,"Basic","N1",33,1,"2024-09-02"
15658195,"Basic","S1",30,1,"2024-08-01"
15630113,"Basic","N3",5,0,"2024-12-22"
15784320,"Basic","S2",12,0,"2025-01-29"
15676513,"Premium","S1",32,0,"2023-04-29"
15574072,"Plus","S1",38,0,"2024-03-09"
15633854,"Plus","N1",17,1,"2023-08-16"
15618566,"Basic","S2",58,0,"2024-09-06"
15733014,"Basic","N2",40,1,"2025-03-11"
15753343,"Basic","N1",96,0,"2023-08-28"
15746076,"Plus","N1",24,0,"2023-08-20"
15608226,"Plus","N2",12,1,"2023-10-17"
15605684,"Basic","N2",95,0,"2023-06-03"
15638988,"Basic","N1",19,0,"2024-11-12"
15628767,"Basic","S1",29,1,"2023-06-08"
15737977,"Premium","N3",85,1,"2024-09-16"
15758116,"Plus","N3",90,0,"2024-07-16"
15575119,"Basic","N1",52,0,"2024-04-20"
15625126,"Basic","S1",92,0,"2024-07-01"
15567114,"Plus","N2",17,1,"2023-01-13"
15672242,"Basic","W1",73,1,"2025-05-02"
15681327,"Basic","N1",21,0,"2024-05-21"
15802585,"Basic","S2",60,0,"2023-08-06"
15740630,"Plus","S1",98,1,"2025-01-24"
15815420,"Basic","S2",75,0,"2025-01-04"
15711468,"Basic","S2",20,1,"2024-12-20"
15799626,"Premium","N1",53,1,"2025-02-19"
15659325,"Basic","S1",80,1,"2023-08-10"
15651352,"Basic","S2",63,1,"2023-10-15"
15684925,"Basic","S1",57,0,"2024-06-07"
15657439,"Basic","N3",29,0,"2024-05-01"
15574122,"Plus","W1",1,1,"2024-11-29"
15720508,"Basic","S2",82,0,"2024-11-11"
15599078,"Basic","S2",59,0,"2025-03-15"
15702300,"Plus","S1",64,0,"2023-11-20"
15660735,"Plus","W1",86,0,"2024-09-09"
15671390,"Plus","N3",72,0,"2023-06-25"
15647385,"Basic","S2",71,1,"2025-05-10"
15631305,"Basic","N1",89,0,"2023-02-10"
15809263,"Plus","S1",94,0,"2025-04-03"
15640866,"Basic","S1",98,0,"2023-11-21"
15775663,"Plus","S2",44,0,"2025-01-30"
15631800,"Plus","N3",48,1,"2023-09-24"
15654292,"Plus","S2",75,0,"2025-01-03"
15648320,"Basic","N2",15,0,"2024-01-28"
15726747,"Basic","S2",35,0,"2023-04-23"
15694510,"Plus","W1",23,1,"2023-10-11"
15572291,"Basic","W1",53,0,"2025-02-28"
15603465,"Basic","N2",45,0,"2023-07-22"
15685628,"Premium","W1",85,0,"2025-05-02"
15792729,"Premium","W1",92,0,"2025-02-12"
15767414,"Basic","N1",13,0,"2025-03-04"
15568044,"Basic","S1",34,1,"2023-05-24"
15751333,"Basic","W1",38,0,"2023-08-31"
15623062,"Plus","S1",70,1,"2025-02-20"
15713621,"Premium","N3",68,0,"2023-02-04"
15670668,"Basic","S2",5,0,"2025-03-20"
15750638,"Basic","N1",40,1,"2023-02-22"
15747878,"Premium","N2",70,0,"2024-05-17"
15726796,"Basic","N3",21,1,"2023-12-22"
15754952,"Basic","N1",28,1,"2023-05-30"
15652192,"Premium","N1",3,1,"2024-03-12"
15681924,"Basic","N2",23,0,"2024-03-25"
15763544,"Plus","N2",72,0,"2024-06-08"
15764431,"Basic","S1",19,0,"2023-09-24"
15684010,"Basic","S2",75,0,"2024-08-31"
15648881,"Plus","N3",50,0,"2023-03-27"
15733303,"Basic","S2",74,0,"2023-11-05"
15643294,"Premium","N3",58,0,"2023-09-22"
15749905,"Plus","N1",92,0,"2024-05-06"
15625175,"Basic","W1",20,1,"2024-08-05"
15643967,"Basic","W1",92,1,"2023-01-17"
15578251,"Basic","N2",93,0,"2023-07-08"
15772573,"Basic","N2",72,1,"2024-06-05"
15733234,"Basic","N1",83,0,"2023-06-15"
15721582,"Basic","N1",53,0,"2025-06-09"
15628219,"Basic","N3",85,0,"2024-07-04"
15571302,"Plus","N1",82,1,"2025-05-27"
15637178,"Plus","N3",9,0,"2023-12-11"
15601184,"Plus","S2",4,0,"2023-08-07"
15629511,"Basic","N2",41,1,"2023-04-04"
15570629,"Basic","N2",25,0,"2023-06-07"
15665766,"Plus","W1",34,1,"2025-05-24"
15693732,"Basic","W1",73,0,"2023-02-03"
15765982,"Basic","N2",9,1,"2025-03-11"
15582016,"Plus","S2",82,0,"2024-02-20"
15798024,"Plus","S2",75,1,"2024-05-20"
15588622,"Basic","S1",13,1,"2024-05-04"
15724863,"Basic","N3",9,1,"2024-06-07"
15618213,"Plus","W1",80,0,"2023-08-21"
15780411,"Plus","N3",4,1,"2024-08-21"
15725429,"Plus","W1",34,1,"2024-08-27"
15600626,"Plus","S1",7,0,"2023-04-17"
15668460,"Plus","N2",15,1,"2023-07-12"
15576263,"Basic","N3",38,0,"2024-04-12"
15720354,"Basic","W1",75,0,"2024-06-05"
15691624,"Plus","N3",96,0,"2024-09-28"
15793196,"Plus","N2",91,0,"2025-02-25"
15633352,"Plus","N1",94,0,"2023-10-06"
15750874,"Basic","W1",52,0,"2023-05-08"
15588923,"Basic","N1",81,0,"2023-12-07"
15715745,"Premium","S1",100,0,"2024-11-27"
15611800,"Plus","S2",83,1,"2025-05-24"
15576928,"Premium","N3",7,0,"2025-05-16"
15793693,"Plus","W1",45,0,"2023-02-28"
15581252,"Plus","N3",59,0,"2023-07-01"
15797760,"Plus","S1",21,0,"2024-08-08"
15790564,"Premium","S1",28,0,"2024-05-28"
15593736,"Plus","N3",3,0,"2023-08-31"
15595937,"Plus","W1",14,1,"2023-08-16"
15815628,"Basic","N2",2,0,"2024-07-13"
15782802,"Basic","N2",29,0,"2024-06-01"
15627412,"Plus","S2",18,0,"2024-07-08"
15734609,"Basic","N3",37,1,"2023-05-25"
15710689,"Basic","N3",45,0,"2023-05-07"
15565806,"Basic","W1",45,0,"2023-12-01"
15815530,"Basic","N3",24,1,"2025-01-27"
15632272,"Basic","W1",46,1,"2024-02-12"
15684103,"Basic","N3",12,0,"2023-05-01"
15654519,"Premium","S1",53,0,"2025-01-13"
15767722,"Basic","N1",45,0,"2025-06-06"
15654346,"Basic","N3",32,0,"2024-12-01"
15660147,"Basic","N1",18,0,"2023-10-12"
15814998,"Plus","N2",13,0,"2023-08-30"
15802207,"Basic","S2",4,1,"2023-03-19"
15658668,"Plus","N2",23,0,"2024-07-23"
15715079,"Plus","N3",62,0,"2024-03-25"
15570360,"Plus","W1",54,0,"2024-04-14"
15780925,"Basic","N2",74,0,"2023-06-30"
15688193,"Plus","S1",55,0,"2024-08-04"
15778219,"Basic","N1",69,1,"2023-09-22"
15696514,"Premium","W1",40,1,"2024-12-16"
15712303,"Plus","W1",14,1,"2024-11-12"
15719090,"Basic","N3",98,1,"2023-10-22"
15735632,"Basic","S1",28,1,"2025-06-08"
15619436,"Basic","N1",72,0,"2023-09-04"
15722404,"Plus","S1",80,0,"2024-02-28"
15662063,"Basic","N2",95,1,"2023-02-28"
15745605,"Plus","N3",71,0,"2025-03-22"
15636658,"Basic","W1",67,0,"2025-04-12"
15784130,"Plus","W1",29,1,"2024-04-02"
15606755,"Plus","N2",100,1,"2023-01-11"
15801699,"Plus","W1",61,0,"2023-12-13"
15784097,"Plus","S2",68,0,"2025-05-01"
15764654,"Basic","N3",9,0,"2023-01-05"
15612092,"Basic","N2",17,0,"2024-12-17"
15610903,"Plus","N3",49,0,"2024-01-05"
15705777,"Basic","N1",63,1,"2024-04-02"
15661936,"Basic","N3",84,0,"2023-09-02"
15700864,"Basic","N3",78,0,"2023-09-06"
15722965,"Basic","N1",46,1,"2024-03-10"
15737521,"Basic","N2",93,0,"2024-02-24"
15814465,"Premium","N3",13,1,"2023-04-15"
15580988,"Basic","S1",100,0,"2023-08-30"
15789974,"Plus","N3",45,1,"2023-09-29"
15713370,"Basic","N2",53,0,"2024-06-02"
15748673,"Plus","W1",17,0,"2025-01-05"
15754919,"Basic","N1",47,0,"2024-12-29"
15641662,"Premium","W1",62,0,"2023-02-13"
15813422,"Premium","N2",50,0,"2023-01-26"
15713596,"Basic","S2",43,0,"2025-03-14"
15791216,"Premium","W1",68,1,"2023-06-30"
15689031,"Premium","N3",84,0,"2024-08-26"
15763704,"Plus","N3",75,1,"2024-03-03"
